,id,scrape_id,last_scraped,source,name,host_id,host_since,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,year
1920,7.194307103556854e+17,20240629155744.0,2024-06-29,city scrape,Koselig leilighet 10 min unna Oslo sentrum,36427622.0,2015-06-22,36.0,superhost,1.0,1.0,"['email', 'phone']",Østensjø,59.8929923,10.8101891,Entire home/apt,2.0,1.0,1066.0,2.0,14.0,18.0,43.0,73.0,73.0,13.0,7.0,0.0,f,1.0,1.0,0.0,0.0,2015
1921,7.194570712650892e+17,20240629155744.0,2024-06-29,city scrape,Luxurious top-floor apartment (incl parking),207685622.0,2018-08-06,84.0,superhost,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90263,10.78505,Entire home/apt,5.0,2.0,1195.0,2.0,1125.0,8.0,11.0,11.0,11.0,14.0,12.0,0.0,f,1.0,1.0,0.0,0.0,2018
1922,7.195796463467002e+17,20240629155744.0,2024-06-29,city scrape,"Sentral, velutstyrt leilighet, parkering & balkong",59508222.0,2016-02-19,71.6,regularhost,1.0,2.0,"['email', 'phone']",Frogner,59.93388030000001,10.7176856,Entire home/apt,4.0,2.0,3200.0,2.0,45.0,23.0,53.0,83.0,83.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2016
1923,7.195886036562212e+17,20240629155744.0,2024-06-29,city scrape,"Sentral leil, Gratis Parkering ,wifi,Netflix etc",460105957.0,2022-05-20,33.0,superhost,1.0,1.0,['phone'],Gamle Oslo,59.90373,10.77706,Entire home/apt,4.0,2.0,1890.0,3.0,15.0,0.0,0.0,0.0,179.0,40.0,17.0,0.0,f,1.0,1.0,0.0,0.0,2022
1924,7.196228763476314e+17,20240629155744.0,2024-06-30,city scrape,Hybelleilighet med 3 soveplasser,53411109.0,2016-01-05,50.0,regularhost,1.0,2.0,"['email', 'phone']",Grünerløkka,59.92682854258748,10.753040867906536,Entire home/apt,2.0,1.0,1429.0,3.0,7.0,29.0,59.0,89.0,89.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2016
1925,7.20215561131922e+17,20240629155744.0,2024-06-29,city scrape,Modern Aparment in the heart of Oslo,49598806.0,2015-11-22,71.0,regularhost,2.0,5.0,"['email', 'phone']",Frogner,59.91158,10.71796,Entire home/apt,4.0,2.0,2600.0,1.0,365.0,0.0,27.0,57.0,148.0,2.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
1926,7.202271713321428e+17,20240629155744.0,2024-06-29,city scrape,Lovely 1 bedroom condo with free parking,10265851.0,2013-11-26,71.0,regularhost,2.0,2.0,"['email', 'phone']",Vestre Aker,59.96500380937572,10.645383365012368,Entire home/apt,2.0,1.0,1400.0,4.0,28.0,28.0,58.0,88.0,363.0,7.0,4.0,0.0,f,1.0,1.0,0.0,0.0,2013
1927,7.202739207127515e+17,20240629155744.0,2024-06-30,previous scrape,Moderne leilighet med balkong i Bydel Sagene,147368246.0,2017-08-23,0.0,regularhost,1.0,1.0,"['email', 'phone']",Sagene,59.9300041,10.7534792,Entire home/apt,4.0,1.0,2060.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2017
1928,7.206598146297234e+17,20240629155744.0,2024-06-30,previous scrape,Solrik endeleilighet på Hovin.,33517414.0,2015-05-16,100.0,superhost,2.0,2.0,"['email', 'phone']",Grünerløkka,59.9226628,10.7979064,Entire home/apt,3.0,1.0,1754.2,2.0,30.0,1.0,1.0,1.0,1.0,7.0,4.0,0.0,f,1.0,1.0,0.0,0.0,2015
1929,7.207454597904361e+17,20240629155744.0,2024-06-29,city scrape,Central 3 bedroom loft with roof terrace & garden,449863085.0,2022-03-16,100.0,regularhost,1.0,1.0,"['email', 'phone']",Vestre Aker,59.93854,10.69788,Entire home/apt,5.0,3.0,2900.0,2.0,7.0,27.0,57.0,87.0,177.0,2.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2022
1930,7.208042646287031e+17,20240629155744.0,2024-06-30,previous scrape,Amazing luxury apartment on the waterfront! 73m²,29236065.0,2015-03-12,100.0,regularhost,1.0,2.0,"['email', 'phone']",Gamle Oslo,59.9062236,10.7593707,Entire home/apt,4.0,2.0,1754.2,3.0,1125.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,t,1.0,1.0,0.0,0.0,2015
1931,7.208155206977775e+17,20240629155744.0,2024-06-29,city scrape,Beautiful apartment in Oslo with a panoramic view,288568543.0,2019-08-24,83.6,regularhost,1.0,1.0,['phone'],Ullern,59.93660127839801,10.660228211045071,Entire home/apt,5.0,3.0,2900.0,7.0,31.0,23.0,53.0,83.0,358.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2019
1932,7.209629533004434e+17,20240629155744.0,2024-06-29,city scrape,Lys 1 soveroms leilighet rett ved marka.,47603433.0,2015-10-28,25.0,regularhost,1.0,1.0,"['email', 'phone']",Nordre Aker,59.96531,10.73875,Entire home/apt,2.0,1.0,1071.0,4.0,40.0,0.0,21.0,39.0,129.0,1.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
1933,7.214059917925297e+17,20240629155744.0,2024-06-29,city scrape,Charming flat near to forest and lakes.,189460136.0,2018-05-14,70.0,superhost,1.0,1.0,"['email', 'phone']",Grorud,59.96121,10.88186,Entire home/apt,2.0,1.0,820.0,3.0,15.0,0.0,9.0,25.0,25.0,19.0,7.0,0.0,f,1.0,1.0,0.0,0.0,2018
1934,7.216543873603462e+17,20240629155744.0,2024-06-29,city scrape,Stilig leilighet i shoppinggate,11721843.0,2014-01-28,50.0,regularhost,1.0,1.0,"['email', 'phone']",Frogner,59.92818,10.7211,Entire home/apt,2.0,1.0,1100.0,2.0,32.0,28.0,42.0,42.0,42.0,3.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2014
1935,7.216898816116419e+17,20240629155744.0,2024-06-30,city scrape,"Stor, ærverdig selveierleilighet på Frogner i Oslo",102938927.0,2016-11-08,56.0,regularhost,2.0,2.0,"['email', 'phone']",Frogner,59.9188557,10.7101712,Entire home/apt,9.0,4.0,4900.0,4.0,14.0,12.0,12.0,12.0,114.0,6.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2016
1936,7.221039335157485e+17,20240629155744.0,2024-06-30,city scrape,Oslo-Grunerløkka,303644856.0,2019-10-21,92.0,superhost,1.0,2.0,"['email', 'phone']",Grünerløkka,59.92244,10.76788,Entire home/apt,2.0,1.0,1300.0,2.0,1125.0,29.0,52.0,82.0,82.0,23.0,8.0,1.0,f,1.0,1.0,0.0,0.0,2019
1937,7.230358020927817e+17,20240629155744.0,2024-06-30,city scrape,Koselig leilighet med tilgang til hele byen!,454531724.0,2022-04-16,57.0,regularhost,2.0,3.0,"['email', 'phone']",Grünerløkka,59.92804473476466,10.751420268423669,Entire home/apt,2.0,1.0,1464.0,1.0,7.0,28.0,30.0,30.0,90.0,3.0,3.0,3.0,f,1.0,1.0,0.0,0.0,2022
1938,7.230468065956733e+17,20240629155744.0,2024-06-29,city scrape,"Frogner- Best Area-Large, Central, & high standard",10714821.0,2013-12-19,73.8,regularhost,1.0,4.0,"['email', 'phone']",Frogner,59.91975,10.6884,Entire home/apt,4.0,3.0,2667.0,7.0,180.0,28.0,58.0,88.0,268.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2013
1939,7.230652428864058e+17,20240629155744.0,2024-06-29,city scrape,Modern 2-room apartment,7698306.0,2013-07-24,77.0,regularhost,2.0,2.0,"['email', 'phone']",Søndre Nordstrand,59.84738320188214,10.8126411577117,Entire home/apt,2.0,1.0,940.0,1.0,365.0,29.0,59.0,89.0,364.0,4.0,4.0,0.0,f,1.0,1.0,0.0,0.0,2013
1940,7.231296184162332e+17,20240629155744.0,2024-06-29,city scrape,Nydelig nyoppusset leilighet rett ved skogkanten,131245977.0,2017-05-21,40.0,regularhost,1.0,1.0,"['email', 'phone']",Bjerke,59.94592,10.82529,Entire home/apt,4.0,2.0,1350.0,2.0,14.0,9.0,13.0,13.0,92.0,4.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2017
1941,7.232140517010903e+17,20240629155744.0,2024-06-30,previous scrape,Oslo fjord Studio Apartment,480869463.0,2022-09-24,100.0,regularhost,1.0,1.0,"['email', 'phone']",Nordstrand,59.86108609999999,10.7881828,Entire home/apt,2.0,1.0,1574.2,2.0,1125.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2022
1942,7.236214616183671e+17,20240629155744.0,2024-06-30,previous scrape,"Lekker gjestestue med egen inngang, kjøkken og bad",480928512.0,2022-09-25,0.0,regularhost,1.0,1.0,['phone'],Bjerke,59.94864,10.85518,Entire home/apt,2.0,1.0,1370.8,1.0,365.0,30.0,60.0,90.0,365.0,1.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
1943,7.23691296400473e+17,20240629155744.0,2024-06-30,city scrape,Lovely 2-bedroom condo in Grünerløkka,9418705.0,2013-10-14,61.6,regularhost,1.0,2.0,"['email', 'phone']",Grünerløkka,59.92181,10.77447,Entire home/apt,4.0,2.0,2000.0,3.0,365.0,28.0,58.0,88.0,363.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2013
1944,7.238946741307743e+17,20240629155744.0,2024-06-29,city scrape,Lovely apartment at St. Hanshaugen,6440115.0,2013-05-17,91.0,superhost,2.0,2.0,"['email', 'phone']",St. Hanshaugen,59.92277379999999,10.7379953,Entire home/apt,4.0,1.0,1100.0,2.0,365.0,14.0,19.0,45.0,316.0,51.0,27.0,4.0,f,1.0,1.0,0.0,0.0,2013
1945,7.243366632894313e+17,20240629155744.0,2024-06-29,city scrape,Classic Oslo-apartment at downtown Grünerløkka,54090695.0,2016-01-10,60.0,regularhost,1.0,2.0,"['email', 'phone', 'work_email']",Grünerløkka,59.91502686125384,10.757753563800009,Entire home/apt,5.0,2.0,1629.0,5.0,30.0,11.0,12.0,12.0,12.0,7.0,2.0,1.0,f,1.0,1.0,0.0,0.0,2016
1946,7.249616273953622e+17,20240629155744.0,2024-06-29,city scrape,Leilighet i Oslo sentrum,242473356.0,2019-02-11,66.2,regularhost,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.91636154787968,10.742148457583385,Entire home/apt,2.0,1.0,1390.0,1.0,365.0,27.0,57.0,87.0,267.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2019
1947,7.251094722851712e+17,20240629155744.0,2024-06-30,city scrape,Sentral leilighet med terrasse med gode solforhold,464732484.0,2022-06-17,75.0,regularhost,1.0,1.0,['phone'],Gamle Oslo,59.9114,10.76147,Entire home/apt,2.0,1.0,1457.0,5.0,8.0,10.0,12.0,12.0,12.0,5.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2022
1948,7.25233016886866e+17,20240629155744.0,2024-06-29,city scrape,Leilighet med 2 soverom på Manglerud,39794996.0,2015-07-28,33.0,regularhost,1.0,1.0,"['email', 'phone']",Østensjø,59.89636,10.81366,Entire home/apt,4.0,2.0,1357.0,1.0,365.0,27.0,57.0,87.0,87.0,2.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2015
1949,7.253340466330148e+17,20240629155744.0,2024-06-29,city scrape,Koselig leilighet i rolige omgivelser,67572901.0,2016-04-17,56.0,superhost,1.0,1.0,"['email', 'phone']",Sagene,59.93509979999999,10.7640246,Entire home/apt,2.0,1.0,1000.0,2.0,365.0,8.0,8.0,8.0,8.0,17.0,10.0,0.0,f,1.0,1.0,0.0,0.0,2016
1950,7.25735575574443e+17,20240629155744.0,2024-06-29,city scrape,"Koselig, sentral leilighet på Adamstuen.",69068556.0,2016-04-26,20.0,regularhost,1.0,2.0,['phone'],St. Hanshaugen,59.9295,10.73322,Entire home/apt,3.0,1.0,1800.0,1.0,365.0,28.0,58.0,88.0,363.0,1.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
1951,7.257464638487283e+17,20240629155744.0,2024-06-29,city scrape,Nydelig selveierleilighet på Majorstuen,226998071.0,2018-11-22,53.0,regularhost,1.0,1.0,"['email', 'phone']",Frogner,59.9285697,10.7139284,Entire home/apt,2.0,1.0,1179.0,1.0,14.0,24.0,51.0,77.0,352.0,34.0,19.0,2.0,f,1.0,1.0,0.0,0.0,2018
1952,7.259814722706496e+17,20240629155744.0,2024-06-29,city scrape,Nydalen/Storo- ved T-banestasjon,478507164.0,2022-09-07,100.0,regularhost,1.0,1.0,"['email', 'phone']",Sagene,59.947176103867854,10.773578710839896,Entire home/apt,5.0,2.0,3014.0,2.0,100.0,2.0,3.0,3.0,3.0,11.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2022
1953,7.271519755013325e+17,20240629155744.0,2024-06-29,city scrape,Sentral og fin leilighet leies ut,69901386.0,2016-05-02,31.0,regularhost,1.0,2.0,"['email', 'phone']",Frogner,59.92736036204974,10.715627736501355,Entire home/apt,3.0,1.0,1100.0,4.0,365.0,18.0,27.0,27.0,116.0,11.0,9.0,0.0,f,1.0,1.0,0.0,0.0,2016
1954,7.272893370589102e+17,20240629155744.0,2024-06-29,city scrape,New top floor apartment with panoramic city view,11254053.0,2014-01-13,40.0,regularhost,1.0,4.0,"['email', 'phone']",Sagene,59.94621,10.77338,Entire home/apt,2.0,1.0,1100.0,3.0,70.0,8.0,24.0,43.0,43.0,9.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2014
1955,7.281140493871319e+17,20240629155744.0,2024-06-29,city scrape,Spacious and cozy study apartment with balcony,208187512.0,2018-08-08,58.2,regularhost,1.0,1.0,"['email', 'phone', 'work_email']",Sagene,59.9423804,10.7632588,Entire home/apt,2.0,0.0,2000.0,3.0,40.0,16.0,16.0,23.0,24.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2018
1956,7.288383467878806e+17,20240629155744.0,2024-06-30,city scrape,Central architect apartment with fireplace,19970963.0,2014-08-13,33.0,regularhost,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92215,10.7623,Entire home/apt,2.0,1.0,1400.0,4.0,30.0,25.0,55.0,85.0,85.0,14.0,12.0,3.0,f,1.0,1.0,0.0,0.0,2014
1957,7.288947254307301e+17,20240629155744.0,2024-06-29,city scrape,Lovely  1-bedroom apartment with balcony,184212146.0,2018-04-14,9.0,regularhost,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90179,10.78169,Entire home/apt,4.0,1.0,800.0,2.0,1125.0,0.0,13.0,43.0,133.0,9.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2018
1958,7.289468030165161e+17,20240629155744.0,2024-06-29,city scrape,Apartment sentral in Oslo,76395600.0,2016-06-07,63.0,regularhost,1.0,1.0,"['email', 'phone']",Frogner,59.92721296882854,10.71403805482924,Entire home/apt,2.0,1.0,1053.0,3.0,35.0,14.0,22.0,22.0,22.0,3.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2016
1959,7.295387552968157e+17,20240629155744.0,2024-06-30,city scrape,Nydelig leilighet på Grünerløkka,54581341.0,2016-01-14,60.0,regularhost,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92653,10.76484,Entire home/apt,2.0,1.0,1021.0,2.0,94.0,23.0,43.0,73.0,348.0,6.0,5.0,0.0,f,1.0,1.0,0.0,0.0,2016
1960,7.297260470048753e+17,20240629155744.0,2024-06-29,city scrape,"En grønn oase, midt i byen - må sees!",6881487.0,2013-06-12,100.0,regularhost,1.0,1.0,"['email', 'phone', 'work_email']",Sagene,59.93934,10.77504,Entire home/apt,5.0,2.0,1529.0,2.0,365.0,8.0,15.0,41.0,316.0,2.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2013
1961,7.297472864377129e+17,20240629155744.0,2024-06-29,city scrape,Moderne leilighet på Løren,482099465.0,2022-10-03,50.0,superhost,1.0,1.0,"['email', 'phone']",Grünerløkka,59.930661221518974,10.795413781728705,Entire home/apt,2.0,1.0,921.0,3.0,1125.0,4.0,10.0,36.0,290.0,26.0,15.0,2.0,f,1.0,1.0,0.0,0.0,2022
1962,7.299833315669646e+17,20240629155744.0,2024-06-29,city scrape,Panorama studio apartment,17702716.0,2014-07-06,43.0,regularhost,1.0,1.0,"['email', 'phone']",Grünerløkka,59.93392,10.78307,Entire home/apt,2.0,1.0,989.0,3.0,30.0,0.0,0.0,0.0,166.0,7.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2014
1963,7.300073461417535e+17,20240629155744.0,2024-06-30,city scrape,Luxurious apartment at St.Hanshaugen,69829407.0,2016-05-01,0.0,regularhost,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.9232,10.73664,Entire home/apt,4.0,1.0,1050.0,2.0,90.0,24.0,44.0,72.0,347.0,3.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2016
1964,7.304111164538296e+17,20240629155744.0,2024-06-30,city scrape,"Central apartment with balcony, quiet surroundings",473244885.0,2022-08-04,0.0,regularhost,1.0,2.0,"['email', 'phone']",Frogner,59.9219,10.71319,Entire home/apt,2.0,1.0,1350.0,2.0,14.0,29.0,53.0,83.0,173.0,4.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
1965,7.316512014566721e+17,20240629155744.0,2024-06-29,city scrape,Nydelig leilighet med balkong,62579870.0,2016-03-11,96.0,superhost,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.9027077,10.7872871,Entire home/apt,2.0,1.0,1564.0,3.0,10.0,18.0,38.0,68.0,248.0,28.0,15.0,2.0,f,1.0,1.0,0.0,0.0,2016
1966,7.31764823812009e+17,20240629155744.0,2024-06-30,previous scrape,Oslo apartment with balcony,86148411.0,2016-07-26,10.0,regularhost,1.0,1.0,"['email', 'phone']",St. Hanshaugen,59.92645,10.74947,Entire home/apt,2.0,1.0,1835.8,3.0,14.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2016
1967,7.330432264516869e+17,20240629155744.0,2024-06-29,city scrape,Nydelig leilighet med balkong,482720660.0,2022-10-08,90.4,regularhost,1.0,1.0,"['email', 'phone']",Sagene,59.94629,10.76806,Entire home/apt,5.0,3.0,3000.0,3.0,1125.0,23.0,53.0,83.0,358.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
1968,7.331324933412585e+17,20240629155744.0,2024-06-30,city scrape,4-roms leilighet på Majorstua,18114172.0,2014-07-14,67.0,regularhost,1.0,4.0,"['email', 'phone']",Frogner,59.92865,10.71673,Entire home/apt,5.0,3.0,3600.0,4.0,365.0,29.0,59.0,82.0,350.0,13.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2014
1969,7.33726114624075e+17,20240629155744.0,2024-06-29,city scrape,Fin og sentral leilighet med flott uteområde,174372859.0,2018-02-20,48.0,superhost,2.0,2.0,"['email', 'phone', 'work_email']",Frogner,59.93214355268151,10.719274654984474,Entire home/apt,5.0,2.0,2500.0,2.0,1125.0,29.0,49.0,65.0,263.0,23.0,12.0,1.0,f,1.0,1.0,0.0,0.0,2018
1970,7.337622609535657e+17,20240629155744.0,2024-06-29,city scrape,Hyggelig liten leilighet på Smestad,114835969.0,2017-02-04,100.0,regularhost,1.0,1.0,"['email', 'phone']",Ullern,59.93416122264807,10.68327768584444,Entire home/apt,4.0,1.0,1200.0,2.0,14.0,19.0,32.0,46.0,320.0,9.0,5.0,0.0,f,1.0,1.0,0.0,0.0,2017
1971,7.338345247783663e+17,20240629155744.0,2024-06-29,city scrape,Cosy apartment with balcony,136895724.0,2017-06-25,75.0,regularhost,1.0,1.0,"['email', 'phone']",Sagene,59.94208828101734,10.774238996295152,Entire home/apt,2.0,1.0,1350.0,2.0,365.0,6.0,22.0,25.0,296.0,4.0,2.0,0.0,f,1.0,1.0,0.0,0.0,2017
1972,7.338860227965564e+17,20240629155744.0,2024-06-29,city scrape,Majorstuen sentralt,22497276.0,2014-10-13,56.0,regularhost,1.0,2.0,"['email', 'phone']",Frogner,59.93005,10.7174,Entire home/apt,2.0,1.0,1400.0,3.0,365.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2014
1973,7.339470406098525e+17,20240629155744.0,2024-06-30,previous scrape,Unique and cozy appartment in the heart of Oslo,466242733.0,2022-06-26,0.0,regularhost,1.0,1.0,['phone'],Sagene,59.93507991978812,10.751772969961166,Entire home/apt,3.0,1.0,1330.0,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2022
1974,7.340389305502688e+17,20240629155744.0,2024-06-29,city scrape,Leilighet sentralt i Oslo,132468482.0,2017-05-29,57.0,regularhost,1.0,1.0,"['email', 'phone']",Grünerløkka,59.93008,10.77619,Entire home/apt,2.0,1.0,1200.0,2.0,365.0,14.0,29.0,44.0,319.0,6.0,3.0,0.0,f,1.0,1.0,0.0,0.0,2017
1975,7.340590180306694e+17,20240629155744.0,2024-06-30,city scrape,Koselig og sentral leilighet på Grünerløkka,37687077.0,2015-07-06,67.0,regularhost,1.0,1.0,"['email', 'phone']",Sagene,59.92919,10.75702,Entire home/apt,2.0,1.0,1200.0,6.0,31.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
1976,7.348421168941755e+17,20240629155744.0,2024-06-29,city scrape,Practical studio flat near Frogner Park-3min walk.,47704175.0,2015-10-29,92.0,regularhost,1.0,1.0,"['email', 'phone']",Frogner,59.9287,10.71542,Entire home/apt,3.0,0.0,1000.0,1.0,365.0,27.0,44.0,74.0,349.0,3.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2015
1977,7.352039640614491e+17,20240629155744.0,2024-06-29,city scrape,Beautiful apartment in the middle of Oslo sentrum,483125751.0,2022-10-11,86.0,superhost,1.0,1.0,"['email', 'phone']",Frogner,59.92626,10.72467,Entire home/apt,2.0,1.0,1636.0,2.0,1125.0,24.0,49.0,79.0,354.0,35.0,19.0,1.0,f,1.0,1.0,0.0,0.0,2022
1978,7.352522323352346e+17,20240629155744.0,2024-06-29,city scrape,Koselig og lys leilighet ved Østensjø,483131956.0,2022-10-11,100.0,regularhost,1.0,1.0,"['email', 'phone']",Østensjø,59.87458,10.84349,Entire home/apt,4.0,1.0,1300.0,1.0,1125.0,0.0,0.0,0.0,179.0,27.0,8.0,0.0,t,1.0,1.0,0.0,0.0,2022
1979,7.354593676276814e+17,20240629155744.0,2024-06-30,city scrape,Nydelig leilighet midt i Oslo’s grønne oase,38332913.0,2015-07-13,50.0,regularhost,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.916501938800685,10.773334242403507,Entire home/apt,2.0,1.0,2000.0,2.0,10.0,28.0,58.0,88.0,178.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
1980,7.359359786075814e+17,20240629155744.0,2024-06-29,city scrape,Sjarmerende historisk hus sentralt i Oslo,43503966.0,2015-09-06,100.0,superhost,1.0,1.0,['phone'],St. Hanshaugen,59.922632530052375,10.74932839410288,Entire home/apt,4.0,1.0,2500.0,3.0,30.0,7.0,23.0,53.0,328.0,24.0,11.0,2.0,f,1.0,1.0,0.0,0.0,2015
1981,7.369040723407904e+17,20240629155744.0,2024-06-30,city scrape,"Gorgeous, newly renovated, very central apartment",220000968.0,2018-10-11,70.6,regularhost,1.0,2.0,"['email', 'phone']",Grünerløkka,59.92636,10.77299,Entire home/apt,4.0,2.0,1250.0,2.0,31.0,30.0,60.0,90.0,180.0,1.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2018
1982,7.369990205976567e+17,20240629155744.0,2024-06-29,city scrape,2-bedroom flat with brick wall and woodfired oven,190744009.0,2018-05-21,36.0,regularhost,1.0,1.0,"['email', 'phone']",Gamle Oslo,59.90629,10.78174,Entire home/apt,4.0,2.0,2221.0,2.0,30.0,18.0,38.0,57.0,60.0,13.0,3.0,1.0,f,1.0,1.0,0.0,0.0,2018
1983,7.373681914303126e+17,20240629155744.0,2024-06-29,city scrape,Charming 3 bedroom apartment at Sagene,135024648.0,2017-06-14,100.0,regularhost,1.0,1.0,"['email', 'phone']",Sagene,59.94147,10.7509,Entire home/apt,4.0,3.0,1500.0,2.0,730.0,11.0,12.0,12.0,12.0,4.0,3.0,0.0,t,1.0,1.0,0.0,0.0,2017
1984,7.383587707523987e+17,20240629155744.0,2024-06-29,city scrape,Stor leilighet med nydelig utsikt sentralt i Oslo,49708542.0,2015-11-23,100.0,regularhost,3.0,3.0,"['email', 'phone']",Gamle Oslo,59.90474880000001,10.7880845,Entire home/apt,6.0,3.0,2093.0,4.0,365.0,7.0,8.0,8.0,8.0,8.0,5.0,0.0,t,1.0,1.0,0.0,0.0,2015
1985,7.390164410478427e+17,20240629155744.0,2024-06-29,city scrape,Cute place w garden,25756565.0,2015-01-07,81.2,regularhost,1.0,1.0,"['email', 'phone']",Bjerke,59.93964,10.80687,Entire home/apt,2.0,1.0,1000.0,1.0,7.0,27.0,57.0,87.0,362.0,0.0,0.0,0.0,f,1.0,1.0,0.0,0.0,2015
1986,7.391224455205574e+17,20240629155744.0,2024-06-29,city scrape,Cozy and beautiful apartment at Bygdøy alle,67710525.0,2016-04-18,91.0,superhost,1.0,1.0,"['email', 'phone']",Frogner,59.91826869999999,10.7057671,Entire home/apt,4.0,1.0,1000.0,1.0,365.0,0.0,9.0,39.0,39.0,30.0,6.0,0.0,f,1.0,1.0,0.0,0.0,2016
1987,7.398553743870899e+17,20240629155744.0,2024-06-29,city scrape,"Toppleilighet, privat parkering, balkong med sol",54360472.0,2016-01-12,67.0,superhost,1.0,2.0,"['email', 'phone']",Frogner,59.9286319,10.7261922,Entire home/apt,4.0,2.0,2200.0,2.0,300.0,14.0,17.0,17.0,17.0,15.0,10.0,0.0,f,1.0,1.0,0.0,0.0,2016
1988,7.403289150650706e+17,20240629155744.0,2024-06-29,city scrape,Просторная квартира,484083417.0,2022-10-18,48.0,regularhost,1.0,1.0,"['email', 'phone']",Søndre Nordstrand,59.82846,10.83761,Entire home/apt,2.0,1.0,999.0,1.0,365.0,30.0,60.0,90.0,365.0,0.0,0.0,0.0,t,1.0,1.0,0.0,0.0,2022
1989,7.404543156149659e+17,20240629155744.0,2024-06-29,city scrape,Nyoppusset toppleilighet med balkong,51649143.0,2015-12-18,57.0,regularhost,1.0,2.0,"['email', 'phone', 'work_email']",Frogner,59.91835,10.70821,Entire home/apt,2.0,1.0,1607.0,4.0,1125.0,27.0,57.0,87.0,362.0,6.0,4.0,0.0,f,1.0,1.0,0.0,0.0,2015
1990,7.404993834694418e+17,20240629155744.0,2024-06-30,previous scrape,Solrik og sentral leilighet med balkong,50968353.0,2015-12-10,33.0,regularhost,1.0,1.0,"['email', 'phone']",Frogner,59.92869,10.71378,Entire home/apt,2.0,1.0,1444.0,3.0,1125.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,f,1.0,1.0,0.0,0.0,2015
1991,7.405609579422161e+17,20240629155744.0,2024-06-29,city scrape,Cozy and spacious apartment at Løren with parking,80901318.0,2016-06-30,56.0,regularhost,1.0,1.0,"['email', 'phone']",Grünerløkka,59.92958,10.79658,Entire home/apt,4.0,2.0,1800.0,2.0,20.0,12.0,15.0,41.0,41.0,9.0,4.0,1.0,f,1.0,1.0,0.0,0.0,2016
